pessoa_nome;pessoa_endereco;loja_nome;loja_endereco;distancia_km
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Ponto de Venda Centro";"Av. João Pessoa, 3983, Estoril, Curitiba - PR - 25253-384";"9,1010"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Unidade Outlet";"Rua Primeiro de Maio, 178, Industrial, Belo Horizonte - MG - 66012-918";"822,0890"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Ponto de Venda Premium";"Praça da Sé, 3483, Vila Rica, Curitiba - PR - 12042-816";"0,0000"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Ponto de Venda Premium";"Av. da Praia, 2560, São Cristóvão, Porto Alegre - RS - 29222-663";"544,7564"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Ponto de Venda Centro";"Praça da Sé, 1888, Boa Vista, Salvador - BA - 29532-598";"1784,7988"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Unidade Centro";"Rua Direita, 3801, Jardim Europa, São Paulo - SP - 92897-400";"338,2995"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Ponto de Venda Express";"Av. João Pessoa, 4815, Vila Rica, Rio de Janeiro - RJ - 90909-962";"674,4863"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Ponto de Venda Premium";"Av. Goiás, 3582, Santa Mônica, Belo Horizonte - MG - 43508-735";"825,8928"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Loja Centro";"Av. Goiás, 3376, Jardim América, Curitiba - PR - 31826-968";"4,5301"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Loja Outlet";"Rua José Bonifácio, 3490, Vila Rica, Rio de Janeiro - RJ - 71148-651";"669,0579"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Loja Shopping";"Av. Goiás, 2359, Vila Rica, Salvador - BA - 52899-727";"1544,8974"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Filial Outlet";"Av. da Praia, 742, Santa Mônica, São Paulo - SP - 55580-343";"319,3830"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Filial Premium";"Rua José Bonifácio, 3163, São Cristóvão, São Paulo - SP - 21882-343";"349,9509"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Filial Express";"Rua José Bonifácio, 3136, Industrial, Salvador - BA - 82368-562";"1795,5711"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"MegaStore Outlet";"Rua Marechal Floriano, 3499, Industrial, Belo Horizonte - MG - 19219-493";"829,7936"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Loja Express";"Rua Direita, 4671, Jardim Europa, Rio de Janeiro - RJ - 42088-953";"721,7580"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Filial Shopping";"Av. da Praia, 1087, Cidade Nova, Salvador - BA - 23883-191";"1787,2460"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Loja Outlet";"Av. da Praia, 4141, Centro, Porto Alegre - RS - 15925-331";"550,0375"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Loja Express";"Rua Direita, 4223, São Cristóvão, Salvador - BA - 30923-308";"1800,2286"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Unidade Premium";"Av. da Praia, 132, Santa Mônica, Porto Alegre - RS - 10629-648";"547,1033"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Loja Premium";"Rua Marechal Floriano, 179, Jardim Europa, Rio de Janeiro - RJ - 67992-402";"672,5063"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Filial Premium";"Av. João Pessoa, 1165, Santa Mônica, Salvador - BA - 68866-847";"1820,5272"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Ponto de Venda Centro";"Rua Direita, 375, Centro, Curitiba - PR - 79719-887";"1,2459"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Filial Shopping";"Av. Goiás, 3014, Centro, Salvador - BA - 59743-353";"1783,1258"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Filial Outlet";"Av. da Praia, 2338, Jardim Europa, Belo Horizonte - MG - 79608-549";"828,5261"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Unidade Express";"Av. Brasil, 4550, Jardim Europa, Porto Alegre - RS - 64330-876";"543,5433"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Ponto de Venda Shopping";"Av. Paulista, 1463, Santa Mônica, Rio de Janeiro - RJ - 11791-768";"614,7127"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Unidade Outlet";"Av. da Praia, 4748, Centro, Salvador - BA - 53078-295";"1783,0822"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"MegaStore Shopping";"Av. Paulista, 3547, Santa Mônica, Curitiba - PR - 45074-775";"8,8752"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Unidade Centro";"Av. Brasil, 4926, Boa Vista, Porto Alegre - RS - 58515-612";"544,3655"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Loja Outlet";"Rua Primeiro de Maio, 511, Santa Mônica, Curitiba - PR - 59677-738";"9,5547"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"MegaStore Centro";"Av. João Pessoa, 70, Boa Vista, Belo Horizonte - MG - 55581-619";"824,6797"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Filial Centro";"Av. Paulista, 3464, Santa Mônica, Salvador - BA - 41373-671";"1791,6155"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"MegaStore Centro";"Rua José Bonifácio, 3107, Santa Mônica, Curitiba - PR - 30858-533";"0,7031"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Unidade Centro";"Rua Marechal Floriano, 4261, Boa Vista, Porto Alegre - RS - 46255-124";"523,5731"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Filial Express";"Rua Direita, 2512, Estoril, São Paulo - SP - 65485-211";"332,6629"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Unidade Express";"Av. da Praia, 3346, Vila Rica, Salvador - BA - 72246-512";"1782,7105"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Filial Premium";"Rua Direita, 1676, Santa Mônica, Porto Alegre - RS - 50039-668";"543,8152"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Unidade Outlet";"Rua Marechal Floriano, 4433, São Cristóvão, Belo Horizonte - MG - 28695-443";"829,7936"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Loja Express";"Rua Direita, 2487, Cidade Nova, Rio de Janeiro - RJ - 22188-907";"675,8515"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"MegaStore Premium";"Rua Primeiro de Maio, 2918, Jardim Europa, Curitiba - PR - 48698-712";"10,2536"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Filial Shopping";"Rua Direita, 4878, Jardim América, Belo Horizonte - MG - 38232-239";"816,1821"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"MegaStore Centro";"Av. Goiás, 4318, Cidade Nova, Curitiba - PR - 77497-622";"0,0000"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"MegaStore Outlet";"Rua Direita, 456, Jardim América, Curitiba - PR - 36330-938";"0,0000"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"MegaStore Centro";"Rua Marechal Floriano, 497, Jardim América, São Paulo - SP - 84893-353";"365,0560"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Loja Shopping";"Rua Primeiro de Maio, 3093, Centro, Salvador - BA - 21998-578";"1797,8793"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Ponto de Venda Express";"Praça da Sé, 1885, Jardim Europa, Porto Alegre - RS - 10404-480";"543,8622"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Filial Premium";"Rua Marechal Floriano, 2022, Santa Mônica, Belo Horizonte - MG - 23831-829";"829,7936"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Ponto de Venda Shopping";"Praça da Sé, 3085, Estoril, Curitiba - PR - 25441-412";"0,0000"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Filial Outlet";"Rua Direita, 2399, Centro, São Paulo - SP - 76908-721";"338,2682"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Loja Outlet";"Av. Brasil, 4659, Cidade Nova, Salvador - BA - 92230-592";"1787,2460"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Filial Shopping";"Av. Brasil, 3938, Cidade Nova, Porto Alegre - RS - 73503-789";"543,5433"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Ponto de Venda Centro";"Av. Brasil, 3297, Santa Mônica, São Paulo - SP - 88093-467";"334,6825"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Filial Outlet";"Av. Paulista, 4385, São Cristóvão, Rio de Janeiro - RJ - 89505-855";"674,2514"
"Julia Souza";"Rua Dom Pedro, 1333, Barra da Tijuca, Curitiba - PR - 58798-459";"Filial Express";"Praça da Sé, 4199, Santa Mônica, Curitiba - PR - 52163-944";"0,0000"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"MegaStore Shopping";"Rua Direita, 4532, Industrial, Salvador - BA - 96088-292";"12,6500"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Loja Shopping";"Rua Marechal Floriano, 664, Industrial, Belo Horizonte - MG - 94718-480";"967,4889"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Unidade Centro";"Av. Goiás, 3547, Boa Vista, São Paulo - SP - 96021-880";"1467,9128"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Loja Outlet";"Rua Primeiro de Maio, 4332, Jardim Europa, Rio de Janeiro - RJ - 89454-431";"1234,1766"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Unidade Outlet";"Av. João Pessoa, 4134, Industrial, Belo Horizonte - MG - 91955-239";"976,7176"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Filial Shopping";"Praça da Sé, 1490, Jardim América, Belo Horizonte - MG - 44437-275";"981,0698"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Filial Express";"Av. João Pessoa, 4069, Jardim América, Salvador - BA - 60696-715";"1013,6127"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Filial Express";"Av. Paulista, 3360, Cidade Nova, Curitiba - PR - 67263-526";"1796,5682"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Loja Express";"Av. Brasil, 265, Vila Rica, Rio de Janeiro - RJ - 74715-351";"1217,6508"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"MegaStore Shopping";"Rua Primeiro de Maio, 4913, Industrial, Porto Alegre - RS - 12239-546";"2322,0644"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Filial Express";"Av. Paulista, 2141, Jardim América, Rio de Janeiro - RJ - 25833-530";"1218,5265"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Unidade Shopping";"Rua Direita, 2037, Santa Mônica, Porto Alegre - RS - 12184-133";"2315,5069"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"MegaStore Premium";"Rua Marechal Floriano, 2237, Estoril, Salvador - BA - 48333-446";"14,9072"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Filial Outlet";"Rua José Bonifácio, 4827, Centro, São Paulo - SP - 87114-549";"1466,6257"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Filial Express";"Av. da Praia, 4425, Cidade Nova, São Paulo - SP - 85287-158";"1487,5323"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Ponto de Venda Outlet";"Rua Marechal Floriano, 3266, Vila Rica, Rio de Janeiro - RJ - 28998-401";"1217,6901"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Filial Outlet";"Av. Brasil, 4363, São Cristóvão, Curitiba - PR - 79704-384";"2066,2660"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Filial Shopping";"Rua Primeiro de Maio, 584, Centro, Curitiba - PR - 96845-846";"1804,7788"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"MegaStore Express";"Av. Paulista, 4736, Cidade Nova, Salvador - BA - 86467-840";"6,8740"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Unidade Premium";"Av. Paulista, 2636, Jardim Europa, Salvador - BA - 66695-793";"6,8740"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Filial Shopping";"Av. Paulista, 4485, Vila Rica, Rio de Janeiro - RJ - 52118-520";"1194,9012"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Ponto de Venda Centro";"Rua Direita, 200, Jardim Europa, Curitiba - PR - 80016-948";"1796,5682"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Unidade Express";"Praça da Sé, 2215, São Cristóvão, Curitiba - PR - 75665-892";"1800,7537"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Loja Express";"Av. da Praia, 2616, Centro, Belo Horizonte - MG - 61220-847";"976,7270"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"MegaStore Centro";"Rua Primeiro de Maio, 775, Cidade Nova, São Paulo - SP - 49885-210";"1462,1881"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Filial Premium";"Rua Marechal Floriano, 1594, Vila Rica, Rio de Janeiro - RJ - 72783-244";"1215,8640"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Loja Shopping";"Av. Paulista, 4901, Vila Rica, Salvador - BA - 51307-333";"6,8740"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Loja Premium";"Av. Paulista, 4806, Jardim América, Rio de Janeiro - RJ - 20122-758";"1218,5265"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Unidade Express";"Av. Paulista, 2628, Santa Mônica, Rio de Janeiro - RJ - 25785-465";"1251,3322"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Ponto de Venda Outlet";"Rua Direita, 3673, Industrial, São Paulo - SP - 45233-382";"1466,4780"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Filial Express";"Av. Brasil, 4772, Vila Rica, Belo Horizonte - MG - 94206-670";"977,8889"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Loja Outlet";"Av. Brasil, 737, Estoril, Porto Alegre - RS - 39791-859";"2312,2222"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Loja Express";"Av. Goiás, 2828, Jardim Europa, Curitiba - PR - 79150-343";"1801,7215"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Unidade Outlet";"Rua Direita, 4474, Centro, São Paulo - SP - 95416-100";"1466,4914"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"MegaStore Outlet";"Rua Direita, 729, Boa Vista, Salvador - BA - 84876-218";"12,6500"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Unidade Express";"Av. João Pessoa, 2561, Vila Rica, Salvador - BA - 53827-722";"9,6158"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Loja Express";"Av. Brasil, 3849, Vila Rica, São Paulo - SP - 43536-617";"1462,5209"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Loja Centro";"Rua Direita, 2101, São Cristóvão, Salvador - BA - 27282-203";"12,2904"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"MegaStore Express";"Rua José Bonifácio, 3018, Cidade Nova, Curitiba - PR - 70319-317";"1683,6427"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Loja Shopping";"Rua Direita, 1772, Jardim América, São Paulo - SP - 87407-632";"1466,4780"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"MegaStore Express";"Av. Goiás, 4725, Estoril, Porto Alegre - RS - 62454-476";"2316,7096"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Unidade Centro";"Av. Goiás, 1929, Centro, Porto Alegre - RS - 19772-705";"2316,0712"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Unidade Premium";"Av. João Pessoa, 1335, Centro, São Paulo - SP - 66659-700";"1542,3185"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Filial Shopping";"Av. Brasil, 3495, Jardim Europa, Belo Horizonte - MG - 52879-896";"968,3001"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Unidade Centro";"Av. da Praia, 1799, Centro, Curitiba - PR - 27187-567";"1797,7505"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Ponto de Venda Centro";"Av. João Pessoa, 3983, Estoril, Curitiba - PR - 25253-384";"1805,6621"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Unidade Outlet";"Rua Primeiro de Maio, 178, Industrial, Belo Horizonte - MG - 66012-918";"975,0774"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Ponto de Venda Premium";"Praça da Sé, 3483, Vila Rica, Curitiba - PR - 12042-816";"1796,5682"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Ponto de Venda Premium";"Av. da Praia, 2560, São Cristóvão, Porto Alegre - RS - 29222-663";"2313,1783"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Ponto de Venda Centro";"Praça da Sé, 1888, Boa Vista, Salvador - BA - 29532-598";"12,4237"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Unidade Centro";"Rua Direita, 3801, Jardim Europa, São Paulo - SP - 92897-400";"1466,4780"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Ponto de Venda Express";"Av. João Pessoa, 4815, Vila Rica, Rio de Janeiro - RJ - 90909-962";"1219,5862"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Ponto de Venda Premium";"Av. Goiás, 3582, Santa Mônica, Belo Horizonte - MG - 43508-735";"970,9716"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Loja Centro";"Av. Goiás, 3376, Jardim América, Curitiba - PR - 31826-968";"1796,3302"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Loja Outlet";"Rua José Bonifácio, 3490, Vila Rica, Rio de Janeiro - RJ - 71148-651";"1225,0054"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Loja Shopping";"Av. Goiás, 2359, Vila Rica, Salvador - BA - 52899-727";"714,8620"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Filial Outlet";"Av. da Praia, 742, Santa Mônica, São Paulo - SP - 55580-343";"1487,4973"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Filial Premium";"Rua José Bonifácio, 3163, São Cristóvão, São Paulo - SP - 21882-343";"1456,5254"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Filial Express";"Rua José Bonifácio, 3136, Industrial, Salvador - BA - 82368-562";"7,0924"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"MegaStore Outlet";"Rua Marechal Floriano, 3499, Industrial, Belo Horizonte - MG - 19219-493";"967,4889"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Loja Express";"Rua Direita, 4671, Jardim Europa, Rio de Janeiro - RJ - 42088-953";"1141,1289"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Filial Shopping";"Av. da Praia, 1087, Cidade Nova, Salvador - BA - 23883-191";"10,8364"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Loja Outlet";"Av. da Praia, 4141, Centro, Porto Alegre - RS - 15925-331";"2317,1532"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Loja Express";"Rua Direita, 4223, São Cristóvão, Salvador - BA - 30923-308";"12,2904"
"Isabela Rodrigues";"Rua da Consolação, 2643, Moema, Salvador - BA - 51245-889";"Unidade Premium";"Av. da Praia, 132, Santa Mônica, Porto Alegre - RS - 10629-648";"2315,5069"
